token1	token2	weight
qyrğyz	bır	1
edinisa	joq	4
edinisa	salyp	8
ruyn	kım	5
ruyn	qandai	4
salatyn	adam	5
salatyn	edım	8
şahi	şahi	8
aqiqat	nemese	1
gülnūr	apai	3
tılekterın	qabyl	6
tılegıñız	qabyl	1
köktemdei	qūlpyryp	1
janymda	bol	1
janymda	adamdar	8
janymdai	jaqsy	7
mäz	bop	1
mäz	bolyp	7
saluyñ	kerek	4
tūrsyz	ğoi	1
denderıñe	saulyq	3
köktemnıñ	alğaşqy	1
eskı	jaña	2
senderdı	jaqsy	1
senderdı	qatty	9
ūmytyp	ketıppın	10
şöbere	süiıp	6
klastastar	qaida	2
äuezov	atyndağy	5
temperaturasy	köterılıp	1
baruyñ	kerek	4
merekelerıñ	qūtty	1
söilesıp	jatsyñ	1
imany	bar	9
imany	joldas	8
pıtır	sadaqany	4
gülmira	apai	3
uäde	berıp	2
aiman	apai	8
ışındegı	eñ	8
ışındegı	jüregım	5
näzıgım	ai	7
denderıñızge	saulyq	1
jüregım	menıñ	1
diko	men	6
diko	diko	6
qasiettı	jūma	7
äitpese	men	7
köşeiın	dep	6
tapsyrys	beru	1
tapsyrys	berıp	8
tūtqan	orazalaryñ	9
tūtqan	orazalaryñyz	8
mäşhür	jüsıp	5
jasyryn	qarau	1
gauhar	apai	200
menımen	bırge	6
vetrennyi	seriia	9
salar	edım	1
banan	nege	1
faer	oinaisyn	2
faer	oinap	8
qapa	bolyp	8
toğjan	toğjan	4
syrym	datūly	2
syrym	syrym	7
qyryq	bes	3
qamşynyñ	sabyndai	6
körudı	alla	1
körudı	näsıp	6
namazynan	keiın	6
quasyñ	sen	1
quasyñ	quasyñ	5
ūşqan	qazaq	4
jatyrmyz	dep	3
jatyrmyz	ğoi	8
jomart	toqaev	8
jañbyrdyñ	astynda	2
aiaqtalğannan	keiın	1
bişı	qyz	1
jannūr	jannūr	1
tögıle	tüssın	2
baiqamai	ketıp	1
baiqamai	basylyp	9
qasymdağy	qyz	8
allam	tün	1
janalyq	bar	10
janalyq	joq	8
ūiaty	joq	5
jaraidy	apai	3
jaraidy	janym	6
zäm	zäm	10
güldana	güldana	1
salmaqtan	arylu	4
jinalamyz	dep	1
jasyl	elge	3
jasyl	tüstı	7
abylai	han	9
abylai	hannyñ	5
marjan	apai	9
merekesımen	qūttyqtaimyn	9
kaif	bop	1
äldi	äldi	9
batpan	qūiryq	1
jeñısterıñ	qūtty	1
eşten	keş	1
ügıt	nasihat	1
meiramyñ	qūtty	1
meiramyñmen	qūttyqtaimyn	1
aiajan	aiajan	2
marapatyñ	qūtty	5
otyraiyq	dep	1
jeksenbı	künı	3
auyzymdy	aşyp	2
qosylyp	jatyr	1
qosylyp	tūr	9
senın	atyn	6
eşkımge	aitpa	5
täp	tättı	10
täp	tättım	2
özıñız	qalaisyz	9
özıñızdı	tanystyryp	3
tolyp	jatyr	5
tolyp	tūr	10
tolyp	kettı	10
nūrbolat	abdullin	9
bastalyp	jatyr	1
bastalyp	kettı	8
alypsyñ	ğoi	5
ğaliia	apai	1
raihan	apai	2
jüremız	ğoi	3
saryarqa	tolğauy	3
tarif	bıtıp	1
tarif	joq	7
asiia	apai	8
azamaty	jäne	3
azamaty	bolsyn	5
balağa	da	6
aşardan	keiın	9
timur	kakaşka	1
astam	adam	4
nargiz	nargiz	9
uaiymdamañyz	bärı	1
auzyñyz	berık	1
azamatşa	bolsyn	1
azamatşa	bolyp	5
nauryzdan	keiın	5
airan	ışıp	7
tarauih	namazy	5
tarauih	namazyna	8
nemen	ainalysyp	9
janbolat	janbolat	6
orazany	būzady	4
orazany	būzbaidy	4
ignor	ignor	4
ekzamen	bar	5
ekzamen	qaşan	6
ekzamen	qalai	7
senderde	de	9
neşesıne	deiın	9
ūlys	oñ	1
barğyñ	kelıp	1
suğa	tüsıp	5
suğa	salyp	7
suğa	tüsırıp	8
jännatta	bolsyn	9
qatynym	menıñ	1
merekelerıñmen	qūttyqtaimyn	3
özderıñe	de	2
özderıñede	qabyl	3
kamşat	apai	1
mınezıñ	qandai	6
qūqyq	qorğau	1
qūqyq	negızderı	9
qūqyq	būzuşylyq	7
senımen	bırge	8
balalyq	şaq	10
tapsyryp	jatyr	3
tapsyryp	qoidym	8
zasepila	menia	9
şeksız	şeksız	1
önerıñ	örge	5
jylymyz	qūtty	3
mädi	mädi	1
soltüstık	qazaqstan	1
tartyp	alyp	6
altynym	menıñ	9
altynym	altynym	6
jazsai	jazsai	7
sūrasam	bolama	2
qaraityn	adam	3
mahabbatyñ	aşylyp	3
sanjar	men	1
soğyp	tūr	5
soğyp	edım	7
jarğanat	jarğanat	9
orazañyz	qabyl	1
olardyñ	ağzağa	1
ruhani	azyq	10
ruhani	jañğyru	8
mazam	bolmai	7
banka	jauyp	3
aituğa	bolmaidy	1
aituğa	bolady	9
pivo	alyp	8
pivo	ışıp	9
körgım	kelıp	2
körgım	kep	6
körgım	keledı	8
jeñısterıñız	qūtty	10
habarlady	oblystyq	1
aga	men	1
qatty	jaqsy	6
qatty	qatty	9
aiana	men	5
hidjab	kiıp	7
byr	bala	1
şarşap	kettım	9
perizat	apai	6
perizat	perizat	9
islam	dını	3
islam	altaibaev	9
qūldarynyñ	qatarynan	9
sūraidy	ğoi	1
asylym	menıñ	4
farida	apai	1
janyma	jaqyn	1
qarasai	audany	3
keşınde	tarauih	2
mesto	dlia	1
tosyn	syi	7
körısu	ait	1
körısu	künı	6
perışte	sekıldı	4
qaraqat	äbıldina	3
qaraqat	qaraqat	9
poştañyzğa	jıberdım	7
jyldaryñ	qūtty	1
merekemen	qūttyqtaimyn	1
bölek	bölek	1
nurjan	kermenbaev	9
muzykasy	bar	2
muzykasy	barma	6
mekteptegı	bır	5
mekteptegı	tapsyrmalardy	9
mekteptegı	tapsyrmany	7
auyzaşardan	keiın	6
azanda	erte	1
merekelerıñız	qūtty	9
ölşeulı	ömır	1
qaiyrly	tañ	1
qaiyrly	tün	5
qūiryq	mai	6
almaimyn	dep	1
almaimyn	ğoi	10
läzzat	alu	10
läzzat	apai	6
sağynyp	kettım	4
jarymnyñ	süiıktı	4
päterge	qol	1
qyzmetınen	tüsken	1
qyzmetınen	habarlady	7
daniiar	daniiar	3
tegıs	aman	5
tegıs	amanba	4
nietıñdı	qabyl	5
qosanovqa	dauys	1
orazağa	aman	1
orazağa	deiın	8
ūlystyñ	ūly	8
renjıtken	bolsam	1
tüsuıñe	tılektespın	3
jylap	jatyr	1
jüzderıñnen	külkı	10
asyqpai	kele	1
asyqpai	oqyp	7
süiınşı	sūrap	9
balapanym	menıñ	4
balapanym	balapanym	5
jerden	bolasyñ	6
auysyp	ketken	10
auysyp	kettı	7
qorğauşylar	künı	6
qorğauşylar	künımen	4
säken	seifullin	5
säken	säken	7
basqaşa	tüsınıp	6
ädeiı	emes	9
ädeiı	ıstep	8
orazamdy	aşyp	7
attaryn	jazyp	1
orazamyn	dep	3
bolş	dep	1
bolş	tez	9
vatsapta	joq	9
merekelerıñızben	qūttyqtaimyn	7
dias	degen	2
jenşe	men	8
jenşe	qalaisyz	9
baramyn	dep	6
janerke	men	6
ışıp	otyrmyn	8
ofisant	bolyp	10
jinalyp	jatyr	1
jinalyp	jatyrmyz	7
toqaevqa	dauys	7
beibıt	künnıñ	1
beibıt	ömır	6
senderdıñ	de	5
nağima	apai	8
ketet	dep	1
ketet	eken	4
barmaityn	boldy	8
barmaityn	boldym	9
barmaityn	boldyq	7
tüsınıksız	bolsa	8
tüsınıksız	bolyp	8
sanduğaş	apai	4
äliia	apai	1
jaily	tūr	3
azamattarymyz	aman	8
vidiony	körıp	1
vidiony	jıberşı	4
aqmaral	apai	6
oinap	aitam	5
qandy	ışıp	5
sport	zalda	2
zvandağan	joq	9
büitu	kerek	5
nūrym	quanyş	1
ekenmın	dep	1
ekenmın	ğoi	6
beremın	dep	4
nemene	bäle	7
quandyq	rahym	6
kanat	kanat	1
nietımızdı	qabyl	1
ädemısıñ	ğoi	1
jüzderıñızden	külkı	2
aluğa	bolady	1
aluğa	ülken	6
qazyğūrt	audany	8
mūhtar	şahanov	1
mūhtar	äuezov	8
qyzdyñ	aty	3
suretke	tüsırıp	10
merekeden	merekege	4
aslan	men	1
orazasy	qabyl	3
ainaş	apai	1
ailardyñ	sūltany	3
sekret	sekret	1
bılgınız	kelse	2
söileskım	kelmeidı	1
söileskım	kelıp	8
söileskım	kep	9
söileskım	keledı	9
aqjoldan	aptalyq	9
saida	saida	1
bastauyşpen	qoştasu	1
bastauyşpen	qoştasyp	2
pik	bar	9
tentek	qyz	1
tentek	bolyp	5
lazzat	alu	7
lazzat	apai	4
tılegen	dūğa	5
tılegen	tılekterıñ	5
özderıñdı	tanystyryp	7
imandy	bolsyn	1
zamanymyz	tynyş	2
jasyūzaq	bolsyn	1
ekeumızdıñ	aramyzda	1
äielımın	men	4
özınşe	bop	1
özınşe	bolyp	7
qorqaq	dep	6
dedıñız	ğoi	1
särege	deiın	2
beisenbı	künı	1
nietterıñızdı	qabyl	2
futbolka	men	1
ğylymi	joba	3
azu	kerek	4
nietıñqabyl	bolsyn	1
qūtjan	bağlan	1
aspanymyz	aşyq	1
ūiyqtap	jatyr	1
ūiyqtap	qaldyñ	8
nesı	bar	10
jyldaryñyzben	qūttyqtaimyn	6
meiramyñyzben	qūttyqtaimyn	7
mamyrğa	deiın	2
balans	ädısı	1
soqyr	bolyp	3
audaru	kerek	1
nietterıñdı	qabyl	1
mensız	qalai	1
säresınen	keiın	4
meiramdaryñ	qūtty	1
meiramdaryñmen	qūttyqtaimyn	1
meiramdaryñyz	qūtty	4
būlai	bolmaidy	1
renjıp	qaldyñ	7
bıtırgenı	qūtty	6
tauary	sapasy	1
merekemız	qūtty	1
keregıñızdı	aluğa	1
ükır	jaqsy	1
tüisıgıñ	men	1
alpamys	batyr	1
alpamys	alpamys	5
aisaule	askar	4
jebeuşı	eles	1
olia	men	1
mülde	joq	4
mülde	basqa	4
tüsınıktı	boldy	5
raqmet	janym	5
raqmet	raqmet	10
sälemet	bolsyn	10
sälemetsız	derme	2
davai	davai	7
otyrmyn	özıñ	4
zdravstvuite	zdravstvuite	5
jıberşı	ötınış	10
jıberşı	jıberşı	6
assalam	aleikum	9
auyryp	jatyr	3
qalaisyñdar	amansyñdarma	8
äumin	aitqanyñ	9
bılmeimın	ğoi	8
dlia	menia	7
oğan	deiın	8
aleikum	assalam	10
vot	imenno	10
alo	alo	8
aloo	aloo	2
aumin	aitqanyñ	1
oqasy	joq	8
künıñmen	qūttyqtaimyn	1
kütıp	otyrmyn	3
keşırşı	keşırşı	6
jatyp	jaily	2
arujan	arujan	4
mektepke	kırıp	7
qūttyqtaimyn	baqytty	10
aitşy	aitşy	6
ladno	davai	8
skrin	jasap	10
skrin	etıp	7
skrin	jıberşı	9
ämin	raqmet	8
ämin	ämin	10
jürıp	jatyr	10
öşırıp	tastadym	8
sağyndym	senı	10
sağyndym	janym	8
sağyndym	sağyndym	10
ötıp	jatyr	8
ötıp	kettı	8
berşı	dep	10
berşı	ötınış	10
berşı	mağan	8
madina	madina	10
kiınıp	jür	9
qoidym	dep	2
qoidym	ğoi	9
razy	bolsyn	7
krasavisa	bolyp	1
oibai	oibai	9
kımmen	söilesıp	10
tūrady	eken	3
tūrady	ğoi	8
nenı	bıldıredı	10
sonyñ	ışınde	10
assalaumaleikum	qalaisyñ	10
bylo	by	10
sälemetsızder	oquşylar	5
koneşno	je	8
koneşno	janym	6
jaqsymyn	özıñ	7
külıp	oinap	5
äiteuır	bır	7
qatysyp	otyr	7
qatysyp	otyrmyn	10
kereksıñ	ğoi	7
erasyl	nūrbek	2
barad	dep	3
barad	eken	4
barady	dep	6
barady	eken	10
qaityp	bara	8
dalağa	şyğyp	9
zaşem	tebe	5
sūraimyn	dep	10
arnalğan	kosmetika	10
degendı	qalai	9
neşınşı	bet	9
neşınşı	jylğysyñ	10
ketşı	bar	6
joqqo	mende	4
maqūl	janym	6
maqūl	maqūl	7
kiıp	jür	6
kausar	men	10
öşıp	qalypty	5
öşıp	qaldy	9
among	as	8
karantin	dep	2
karantin	bıtsın	10
vrode	by	9
vrode	vse	7
qoişy	boldy	9
özınıñ	jeke	9
osydan	keiın	9
esse	jazyp	6
esse	jazu	8
jıberıñızşı	ötınış	6
balany	alyp	3
balany	jaqsy	8
balanyñ	aty	9
saldym	dep	9
saldym	ğoi	7
sağanda	qaiyrly	5
nūrsūltan	nazarbaev	7
nūrsūltan	äbışūly	6
daiyndap	jatyr	8
davaite	men	10
kalgan	kezde	6
daiyndalyp	jatyrmyz	9
basylyp	kettı	10
basylyp	ketıptı	4
duşi	brat	10
duşi	ğoi	5
künıñızben	qūttyqtaimyn	9
koroşe	men	3
tüsınıp	otyrmyn	6
näsıp	etsın	9
aitpaqşy	sen	2
aitpaqşy	men	9
qorqyp	kettım	9
mındettı	türde	9
apaiğa	aityp	2
roza	apai	8
amansyñdarma	baldar	9
amansyñdarma	jaqsysyñdarma	10
tüsındım	apai	8
tüsındım	ğoi	9
qaldaryñyz	qalai	8
üiden	şyqpai	1
üiden	şyğyp	9
süiemın	senı	10
süiemın	janym	10
süiemın	süiemın	8
assaliamu	aleikum	6
degenge	de	1
degenge	aityp	9
tanysyp	otyraiyq	9
sabaqtan	keiın	6
sabaqtan	soñ	8
tılınen	üi	9
konsa	dep	9
konsa	baram	9
kstati	sen	8
kstati	men	8
demalyp	jatqan	7
artynan	ere	10
artynan	jügırıp	8
tfai	köz	9
tfai	tfai	10
tekserıp	jatyr	2
amina	men	8
amina	amina	9
znaşit	sen	5
tynyştyğyn	bersın	8
jandarym	menıñ	2
tılden	üi	4
vseh	blag	9
bolt	bolt	6
assalamu	aleikum	7
barmyn	dep	1
barmyn	ğoi	8
qaşyp	kettı	7
sabaqtyñ	taqyryby	9
qyzben	söilesıp	2
qyzben	jürıp	9
esıme	tüsıp	8
söilep	jatyr	5
būiyrtsa	erteñ	7
sūraiyn	dep	5
sūraiyn	degem	4
meruert	apai	10
meruert	meruert	7
tıptı	tabys	6
tıptı	jaqsy	6
erteñge	deiın	7
bastysy	aman	4
bastysy	otandyq	9
zato	men	10
budem	vmeste	5
fotoğa	tüsırıp	9
tastadym	dep	4
tastadym	ğoi	7
botaqanym	menıñ	4
botaqanym	botaqanym	6
tüsedı	dep	5
tüsedı	eken	9
tüsedı	ğoi	8
köterıp	alyp	8
keşıgıp	jatyr	7
äreñ	degende	9
äreñ	şydap	8
ketpesın	baqytty	9
login	men	4
ramazan	aiyna	2
ramazan	mübäräk	10
bastalady	eken	9
tüsındırıp	aityp	8
künnen	berı	8
künnen	keiın	9
tırkelıp	laik	7
jaqsylap	oqyp	5
müldem	joq	9
müldem	basqa	7
asalaumağaleikum	brat	9
asalaumağaleikum	bauyrym	9
asalaumağaleikum	qalaisyñ	9
kakaia	krasivaia	9
jasaidy	dep	8
jasaidy	eken	8
dorama	körıp	8
neğyp	jür	4
neğyp	jatsyñ	8
neğyp	jürsıñ	7
glavnyi	aman	9
glavnyi	geroi	9
qaitys	bolğan	8
qaitys	boldy	7
qatysamyn	qatysamyn	8
aizere	aizere	2
magazinge	baryp	3
tezırek	jazylyp	5
tezırek	sauyğyp	4
şoşyp	kettım	8
zarina	men	4
zarina	zarina	9
bzde	de	5
jaratylystanu	dan	2
gruppadan	şyğyp	6
gruppadan	şyğaryp	5
gou	bron	9
alou	alou	6
auystyryp	jatyr	1
auystyryp	edım	8
oquğa	tüstıñ	8
balamen	söilesıp	7
allo	allo	4
süiıp	süiıp	2
vatsaptan	jazyp	8
vatsaptan	şyğyp	7
buiyrsa	eken	8
buiyrsa	baram	6
buiyrsa	erten	7
pısırıp	jatyr	8
pısırıp	jatyrmyn	6
otyrady	eken	5
otyrady	informasiia	9
otyrady	ğoi	6
zapros	tasta	8
zapros	tastap	6
zapros	tastadym	9
habaryn	aitamyn	9
ötınem	ötınem	9
dva	dnia	2
dva	goda	6
jaqsymyz	şükır	8
ūqsaidy	eken	7
uaiymdap	jürmın	3
mübäräk	bolsyn	8
joği	men	1
joği	ol	5
daiynmyn	men	8
bts	bts	9
añsağan	armanyña	2
ūryp	jatyr	3
ūryp	tūr	9
telefondy	alyp	5
telefondy	öşırıp	7
jürekten	qūttyqtaimyz	9
jürekten	qūttyqtaimyn	8
alhamdulillah	jaqsy	4
alhamdulillah	şükır	4
ötkızıp	jatyr	6
ötkızıp	aldyñdar	7
qūşaqtap	jatam	8
qūşaqtap	jatqym	9
oryndadym	apai	8
aqnūr	men	4
aqnūr	aqnūr	9
baldarmen	söilesıp	5
belyi	belyi	4
alasyñba	ötınış	6
degendei	boldy	7
degendei	ğoi	7
jıgıtpen	söilesıp	8
jıgıtpen	jürıp	9
qinalyp	kettım	9
mektepten	tapsyrma	8
ärbır	adam	9
ısteimız	dep	9
ūqsap	tūr	9
ūqsap	kettı	5
domoi	kogda	7
ūrysyp	jatyr	8
tanysuğa	bolama	5
qazaqtyñ	ūlttyq	2
kımnen	aldyñ	6
joqqoi	mende	7
eldıñ	bärı	2
komu	kak	7
amanbyz	özderıñ	9
amanbyz	şükır	6
qazaqstannyñ	klimattyq	5
şeşıp	alaiyq	9
şeşıp	alyp	7
bolşy	janym	9
assalamualeikum	qalaisyñ	5
mainkraft	mainkraft	8
ısteidı	eken	1
aralasyp	jürgen	7
aralasyp	tūraiyq	7
uaqytqa	deiın	6
senıp	otyrmyn	2
agam	men	7
agam	bar	7
soğym	şüigın	3
soğym	süikımdı	5
üidemın	ğoi	8
tünımen	ūiyqtai	2
tünımen	auyryp	6
jaraima	janym	8
ötedı	eken	9
ötedı	ğoi	8
jañadan	kelgen	9
bazarğa	baryp	6
şarşadym	men	8
şarşadym	dep	7
şarşadym	bügın	6
igry	dlia	9
iin	kerek	2
iin	jazyp	6
iin	men	6
armanyña	jet	8
armanyña	jete	6
armanyña	jetuıñe	6
ūialyp	jürmın	8
ūialyp	tūrmyn	9
ūialyp	kettım	9
assaliamualeikum	jıgıtter	9
assaliamualeikum	qalaisyñ	9
köşıp	ketken	7
qyzğanyp	jatyr	9
qyzğanyp	jatsyñ	9
oinaimyz	kım	8
oinaimyz	dep	3
zp	tüstı	8
tañdap	beretın	8
otyratyn	jūmys	6
ömırdegı	bar	8
ömırdegı	barlyq	5
tılektespın	ata	5
tılektespın	janym	9
söilesemız	dep	8
söilesemız	ğoi	6
krasivaia	devuşka	4
krasivaia	milaia	7
saiasi	jäne	5
devoşka	aiko	7
sūraqqa	jauap	5
äbden	mümkın	1
arsen	men	3
bilep	jür	7
bilep	jatyr	8
bilep	jürgen	7
auu	janym	8
bärıñe	sälem	5
bärıñe	qaiyrly	6
topqa	bölınedı	9
topqa	tırkelşı	7
ertenge	kerek	9
ertenge	deiın	5
tazalap	jatyr	4
laqtyryp	jıber	3
laqtyryp	kettı	9
rang	oinap	9
adammen	tez	6
adammen	söilesıp	8
emaa	men	6
kelşı	dep	1
kelşı	ötınış	8
kelşı	janym	9
kelşı	kelşı	7
mekteptıñ	tapsyrmasyn	9
aitylğan	söz	8
aitylğan	sözder	8
aitylğan	eken	9
sözge	kelıp	7
sözge	kedeimız	4
maşinamen	alyp	9
maşinamen	baryp	6
bmv	ili	7
bmv	bmv	7
qonaqqa	şaqyryp	4
bosqa	uaqyt	8
aşulanyp	otyr	6
aşulanyp	jatyr	7
masqara	bolyp	7
masqara	ğoi	8
sebeptı	de	4
aitpese	men	8
qysyp	jür	1
qysyp	jatyr	8
ädebietı	pänı	9
azdap	auyryp	8
zorğa	şydap	3
piar	jasap	5
piar	piar	10
sağattan	keiın	2
sağattan	soñ	5
baniağa	tüsıp	5
baniağa	baryp	7
bizge	de	9
kıredı	eken	1
ışınen	bır	6
milaia	milaia	7
saulyq	tıleimın	4
saulyq	otbasyña	8
taman	baram	6
nūrtas	senı	1
renjıdım	sağan	1
renjıdım	renjıdım	5
uaqytşa	ükımettıñ	6
uaqytşa	ğoi	8
yñğaily	bolsa	8
süiıktı	etşı	7
süiıktı	äielımın	8
mamaña	ait	7
tfu	tfu	8
kola	ala	1
kola	alyp	8
kola	ışıp	9
jynyma	timei	6
pysty	äñgıme	4
gulmira	apai	3
aitqam	joq	4
aitqam	ğoi	7
erıp	jatyr	5
erıp	kettı	4
erıp	baramyn	7
apaidan	sūrap	200
tanysqanyma	quanyştymyn	4
sızgede	qabyl	1
sızgede	qaiyrly	7
qorqynyşty	emes	7
qorqynyşty	eken	6
anañnyñ	ümıtın	8
anañnyñ	maqtanyşy	4
özıñızge	kerektınıñ	8
meirambek	bespaev	6
qosşy	dep	2
qosşy	menı	7
boqtap	boqtap	4
skrinşot	jasap	5
poştağa	jıbere	3
poştağa	jıberdım	9
habarsyz	kettıñ	6
ömırge	kelgen	5
ömırge	degen	8
işu	devuşku	8
bürtürlı	mälımetter	2
bürtürlı	bop	5
bürtürlı	bolyp	9
papağa	aityp	9
kezdesemız	dep	7
kezdesemız	ğoi	7
abailap	jür	7
abailap	jürıñız	3
janymau	men	8
janymau	menıñ	7
egerde	men	4
egerde	deidı	7
köterılıp	jatyr	8
köterılıp	tūr	9
köterılıp	kettı	9
mağjan	jūmabaev	8
qūryp	ketsın	2
qūryp	ketşı	6
govoriu	je	7
tıkelei	bailanysty	2
matemnen	üi	2
ortaşa	jaqsy	3
ortaşa	ortaşa	8
sauyğyp	ket	8
sauyğyp	ketsın	7
sauyğyp	ketıñız	6
äzırge	joq	8
äzırge	tynyş	4
suretıñdı	jıber	8
suretıñdı	jıberşı	8
tosyp	otyr	3
tosyp	otyrmyn	6
ağanyñ	üiıne	3
ağanyñ	üiınde	8
ağanyñ	tuğan	9
appaq	bolyp	7
jüregımnıñ	jartysy	4
jüregımnıñ	iesı	8
jüregımnıñ	ışındegı	7
maqpal	apai	9
maqpal	jünısova	6
janyp	tūr	6
janyp	tūrğan	7
auyldyñ	qyzy	6
auyldyñ	balasy	7
izvinite	za	8
apanyñ	üiıne	2
apanyñ	üiınde	7
apanyñ	tuğan	7
sveta	apa	7
sveta	apai	4
auyrady	dep	4
auyrady	eken	8
auyrady	ğoi	8
atynan	kırıp	4
tyrysyp	jürmın	6
tyrysyp	jatyrmyn	6
aidap	jür	5
aidap	kele	8
ömırdıñ	bar	8
ömırdıñ	mänı	8
zvandaş	mağan	9
şynyqtyru	jäne	2
şynyqtyru	sabağy	9
tolğanai	tolğanai	7
älemdegı	bar	3
älemdegı	eñ	9
älemdegı	barlyq	5
kakoe	vremia	7
assalamağaleikum	jıgıtter	5
assalamağaleikum	qalaisyñ	8
ūşyp	bara	9
ūşyp	kettı	8
massasy	qandai	7
massasy	nege	8
qyzsyñ	süikımdı	7
qyzsyñ	ğoi	4
şyğarmaşylyq	jūmys	5
şyğarmaşylyq	tabys	7
ekonomikalyq	jäne	4
matematikadan	üi	5
sensız	ömır	3
goldqa	aqşa	5
goldqa	salyp	8
jyndanyp	jatyr	5
halyqaralyq	äielder	4
jürgem	joq	1
jürgem	ğoi	3
mäñgı	bırge	6
mäñgı	bolsyn	6
mamamen	söilesıp	8
atyñdy	jazyp	3
atyñdy	aityp	6
suyp	kettı	9
saubolyñyz	apai	3
toqtap	tūr	2
toqtap	qaldy	8
toqtap	toqtap	7
bastan	aiaq	9
ortağa	salyp	4
jazsyn	alla	3
jazsyn	dep	8
synypqa	deiın	7
synypqa	sabaq	8
synypqa	arnalğan	8
şydap	jürmın	7
şydap	jürsıñ	6
senderden	basqa	9
süiıktım	menıñ	7
ekeuınıñ	bıreuı	1
ekeuınıñ	bıreuın	7
ädebiettık	oqudan	6
ekenıñdı	bıl	1
ekenıñdı	bılıp	5
jıgıttıñ	arasynda	7
keleiın	dep	6
senşı	mağan	1
tıgıp	jatyr	8
bıreuden	sūrap	5
joğalyp	kettı	5
joğalyp	kettıñ	6
sūranyp	kettım	7
sūranyp	körem	7
zagruzka	bop	6
zagruzka	bolyp	8
abaidyñ	qara	2
doljna	byla	3
oilağam	ğoi	5
mäñgılık	el	1
mäñgılık	mäñgılık	9
instağa	kırıp	3
statusqa	kerek	3
statusqa	qoiyp	7
statusqa	salyp	8
razylyğy	üşın	6
ekıge	bölıp	1
ekıge	deiın	9
ekıge	bölınedı	7
nenıñ	qūrmetıne	8
toiyp	alyp	4
papanyñ	tuğan	4
ağamnyñ	üiıne	3
ağamnyñ	üiınde	8
ağamnyñ	tuğan	8
ağyp	jatyr	9
ağyp	tūr	7
djenni	men	8
joğaltyp	aldym	1
joğaltyp	alğan	6
mafiia	oinap	8
jarasady	eken	3
salyñyzşy	ötınış	2
ısteiın	dep	1
kesıp	alyp	3
erotika	video	3
erotika	kino	4
avağa	laik	5
avağa	arnalğan	7
kekeş	kelın	4
asyğyp	ketıp	1
enlik	enlik	4
jaqyndap	kele	1
jaqyndap	qaldy	7
gülsezım	gülsezım	6
pampers	ala	1
nelıkten	david	4
qyzbyn	ğoi	8
ötınemın	jäne	3
ötınemın	ötınemın	8
kaşa	jep	3
kazakstan	tarih	3
barmaidy	dep	3
barmaidy	eken	9
barmaidy	ğoi	8
jemısın	kör	6
jemısın	köre	7
sauap	bolady	7
sauap	bolsyn	8
aqtan	jas	5
ekenbız	ğoi	2
renjıtıp	aldym	3
renjıtıp	alsam	6
jekeme	jıberıñder	8
jekeme	şyğyp	7
tanymaimyn	ğoi	9
sözdık	qor	3
sözdık	qoryn	9
aitypty	ğoi	8
videla	kak	1
berekelı	bolsyn	4
astarly	aqiqat	2
auyrtyp	aldym	1
jüregımdı	jaulap	4
jüregımdı	emdeşı	8
qarahan	memleketı	5
qarahan	memleketınıñ	4
blokka	salyp	8
blokka	tyğyp	5
bolnisağa	baryp	7
bolnisağa	jatyp	6
oñbağan	eken	7
oñbağan	oñbağan	4
jūldyzym	jūldyzym	5
özıñızde	qalai	1
özıñızde	qalady	6
ūtyp	aldyñyz	7
özıñızdıñ	de	7
özıñızdıñ	qalyñyz	5
assalomu	aleikum	7
äkeşım	anaşym	1
detka	igrai	8
ornyma	adam	3
otbasyña	baqyt	4
otbasyña	amandyq	9
qoiaiyn	dep	3
bärınde	bar	3
jarasyp	tūr	4
aktivnyi	bolu	1
aktivnyi	bolyp	6
tastapty	ğoi	5
jazypty	ğoi	1
besınşı	künı	1
besınşı	qaraşa	4
ornynda	bolsam	7
tanystyryp	ötseñız	3
aqbotağa	qatysyp	1
zamena	fail	6
qūqyqtyq	memleket	3
kakogo	goroda	2
kakogo	goda	6
beske	oqy	4
beske	deiın	6
janadan	kelgen	5
janadan	berı	3
mazalap	jür	6
mazalap	jatqan	9
mazalap	jürgen	8
aqmarjan	aqmarjan	7
sūluym	menıñ	1
mazañdy	alyp	1
mazañdy	alsam	8
mazañdy	almaimyn	7
auzyñdy	jap	8
auzyñdy	aştyñ	9
tüsınetın	adam	7
kietın	kiım	3
söilesetın	adam	1
zavtrak	ışıp	2
berekesın	bersın	1
qaitatyn	şyğarmyn	1
ūlbosyn	ūlbosyn	5
baniadan	şyğyp	1
baniadan	kelıp	7
baniadan	şyqtym	9
kenesary	nauryzbai	8
bärımızge	de	4
irina	kairatovna	5
közıñdı	jūmyp	1
közıñdı	aşyp	6
sözınıñ	mağynasy	6
renjımeimın	ğoi	2
golova	bolit	1
bekbolat	tıleuhan	2
küieuge	şyğyp	1
jaqsylyğyn	tıleimın	1
jaqsylyğyn	näsıp	5
aiuan	ai	7
maubas	maubas	1
nurbolat	abdullin	1
qalpyna	keltıru	3
rizamyn	sağan	4
erhan	erhan	3
süiıspenşılık	pen	4
apaimen	söilesıp	3
anadan	berı	1
jūlyp	alyp	3
auzyña	kelgendı	1
auzyña	ie	7
satady	eken	8
aiap	kettım	4
aqtap	jüre	2
aqtap	biık	5
aşuğa	bolady	4
aşuğa	daiyndalyp	7
